Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Normalized_Name,Regional_Total,NA_Share,EU_Share,JP_Share,Other_Share,Dominant_Region,Dominant_Region_Share,Regional_Anomaly
13423,Inspector Gadget: Gadget's Crazy Maze,PS,2001.0,Puzzle,Ubisoft,0.03,0.02,0.0,0.0,0.05,inspector gadget gadgets crazy maze,0.05,0.6,0.39999999999999997,0.0,0.0,North America,0.6,Normal
13424,World Fantasista,PS2,2002.0,Sports,SquareSoft,0.0,0.0,0.05,0.0,0.05,world fantasista,0.05,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13425,Yager,XB,2003.0,Shooter,THQ,0.03,0.01,0.0,0.0,0.05,yager,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13426,Fantastic Four: Rise of the Silver Surfer,DS,2007.0,Action,Take-Two Interactive,0.04,0.0,0.0,0.0,0.05,fantastic four rise of the silver surfer,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13427,Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,DS,2006.0,Misc,Nintendo,0.0,0.0,0.05,0.0,0.05,tabi no yubisashi kaiwachou ds ds series 1 thai,0.05,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13428,Toukiden Kiwami,PSP,2014.0,Action,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,toukiden kiwami,0.05,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13429,Grey's Anatomy: The Video Game,DS,2009.0,Adventure,Ubisoft,0.03,0.01,0.0,0.0,0.05,greys anatomy the video game,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13430,Tropico 3,PC,2009.0,Strategy,Kalypso Media,0.0,0.04,0.0,0.01,0.05,tropico 3,0.05,0.0,0.7999999999999999,0.0,0.19999999999999998,Europe,0.7999999999999999,Regionally Concentrated
13431,Looney Tunes: Cartoon Conductor,DS,2008.0,Misc,Eidos Interactive,0.04,0.0,0.0,0.0,0.05,looney tunes cartoon conductor,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13432,Avatar: The Game,PC,2009.0,Action,Ubisoft,0.0,0.04,0.0,0.01,0.05,avatar the game,0.05,0.0,0.7999999999999999,0.0,0.19999999999999998,Europe,0.7999999999999999,Regionally Concentrated
13433,Futurama,XB,2003.0,Platform,SCi,0.03,0.01,0.0,0.0,0.05,futurama,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13434,Pool Hall Pro,WII,2009.0,Sports,Playlogic Game Factory,0.04,0.0,0.0,0.0,0.05,pool hall pro,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13435,Nazo Waku Yakata: Oto no Ma ni Ma ni,3DS,2011.0,Misc,Capcom,0.0,0.0,0.05,0.0,0.05,nazo waku yakata oto no ma ni ma ni,0.05,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13436,Choro Q 64 2: Hacha Mecha Grand Prix Race,N64,1999.0,Racing,Takara,0.0,0.0,0.05,0.0,0.05,choro q 64 2 hacha mecha grand prix race,0.05,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13437,Mighty No. 9,PS4,2016.0,Platform,Deep Silver,0.04,0.0,0.0,0.01,0.05,mighty no 9,0.05,0.7999999999999999,0.0,0.0,0.19999999999999998,North America,0.7999999999999999,Regionally Concentrated
13438,Plants vs. Zombies: Garden Warfare 2,PC,2016.0,Shooter,Electronic Arts,0.0,0.04,0.0,0.0,0.05,plants vs zombies garden warfare 2,0.04,0.0,1.0,0.0,0.0,Europe,1.0,Regionally Concentrated
13439,Ape Escape,PS3,2010.0,Platform,Sony Computer Entertainment,0.0,0.03,0.0,0.01,0.05,ape escape,0.04,0.0,0.75,0.0,0.25,Europe,0.75,Regionally Concentrated
13440,Activision Anthology,GBA,2003.0,Misc,Activision,0.03,0.01,0.0,0.0,0.05,activision anthology,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13441,Gray Matter,X360,2011.0,Adventure,DTP Entertainment,0.0,0.04,0.0,0.01,0.05,gray matter,0.05,0.0,0.7999999999999999,0.0,0.19999999999999998,Europe,0.7999999999999999,Regionally Concentrated
13442,Thrillville: Off the Rails,DS,2007.0,Strategy,LucasArts,0.03,0.01,0.0,0.0,0.05,thrillville off the rails,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13443,LEGO Friends,3DS,2013.0,Action,Warner Bros. Interactive Entertainment,0.0,0.04,0.0,0.0,0.05,lego friends,0.04,0.0,1.0,0.0,0.0,Europe,1.0,Regionally Concentrated
13444,Secret Files: Tunguska,PC,2006.0,Adventure,DreamCatcher Interactive,0.0,0.04,0.0,0.01,0.05,secret files tunguska,0.05,0.0,0.7999999999999999,0.0,0.19999999999999998,Europe,0.7999999999999999,Regionally Concentrated
13445,Wayne Gretzky's 3D Hockey '98,PS,1997.0,Sports,GT Interactive,0.03,0.02,0.0,0.0,0.05,wayne gretzkys 3d hockey 98,0.05,0.6,0.39999999999999997,0.0,0.0,North America,0.6,Normal
13446,Nanda's Island,DS,2009.0,Puzzle,Phenomedia,0.04,0.0,0.0,0.0,0.05,nandas island,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13447,Hakuouki SSL: Sweet School Life,PSV,2014.0,Adventure,Idea Factory,0.0,0.0,0.05,0.0,0.05,hakuouki ssl sweet school life,0.05,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13448,Trigger Man,XB,2004.0,Shooter,Crave Entertainment,0.03,0.01,0.0,0.0,0.05,trigger man,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13449,Kimi ni Todoke: Tsutaeru Kimochi,DS,2011.0,Adventure,Banpresto,0.0,0.0,0.05,0.0,0.05,kimi ni todoke tsutaeru kimochi,0.05,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13450,Nora to Koku no Koubou: Kiri no Mori no Majo,DS,2011.0,Role-Playing,Atlus,0.0,0.0,0.05,0.0,0.05,nora to koku no koubou kiri no mori no majo,0.05,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13451,Bad Boys: Miami Takedown,GC,2004.0,Shooter,Empire Interactive,0.03,0.01,0.0,0.0,0.05,bad boys miami takedown,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13452,SpongeBob SquarePants: Plankton's Robotic Revenge,WIIU,2013.0,Shooter,Activision,0.0,0.04,0.0,0.0,0.05,spongebob squarepants planktons robotic revenge,0.04,0.0,1.0,0.0,0.0,Europe,1.0,Regionally Concentrated
13453,Short Track Racing: Trading Paint,PS2,2009.0,Racing,THQ,0.02,0.02,0.0,0.01,0.05,short track racing trading paint,0.05,0.39999999999999997,0.39999999999999997,0.0,0.19999999999999998,North America,0.39999999999999997,Normal
13454,Game no Kanzume Vol 1,SCD,1994.0,Misc,Sega,0.0,0.0,0.04,0.0,0.05,game no kanzume vol 1,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13455,Rat Attack!,PS,1999.0,Puzzle,Mindscape,0.03,0.02,0.0,0.0,0.04,rat attack,0.05,0.6,0.39999999999999997,0.0,0.0,North America,0.6,Normal
13456,Jewel Master: Cradle Of Rome 2,PC,2011.0,Puzzle,Rising Star Games,0.0,0.04,0.0,0.01,0.04,jewel master cradle of rome 2,0.05,0.0,0.7999999999999999,0.0,0.19999999999999998,Europe,0.7999999999999999,Regionally Concentrated
13457,National Geographic Panda (US sales),DS,2008.0,Simulation,Ubisoft,0.04,0.0,0.0,0.0,0.04,national geographic panda us sales,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13458,Sushi Go-Round,DS,2010.0,Simulation,Asylum Entertainment,0.04,0.0,0.0,0.0,0.04,sushi goround,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13459,Danny Phantom: Urban Jungle,DS,2006.0,Action,THQ,0.04,0.0,0.0,0.0,0.04,danny phantom urban jungle,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13460,Sotsugyou II: Neo Generation,PS,1995.0,Simulation,Riverhillsoft,0.0,0.0,0.04,0.0,0.04,sotsugyou ii neo generation,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13461,Summon Night Craft Sword Monogatari: Hajimari no Ishi,GBA,2005.0,Role-Playing,Banpresto,0.0,0.0,0.04,0.0,0.04,summon night craft sword monogatari hajimari no ishi,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13462,The King of Fighters 2002: Unlimited Match,PS2,2009.0,Fighting,SNK Playmore,0.0,0.0,0.04,0.0,0.04,the king of fighters 2002 unlimited match,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13463,Art of Fighting Anthology,PS2,2006.0,Fighting,Crave Entertainment,0.02,0.02,0.0,0.01,0.04,art of fighting anthology,0.05,0.39999999999999997,0.39999999999999997,0.0,0.19999999999999998,North America,0.39999999999999997,Normal
13464,Rapala Trophies,PSP,2006.0,Sports,Activision,0.04,0.0,0.0,0.0,0.04,rapala trophies,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13465,Phoenix Wright: Revived Turnabout,DS,2008.0,Misc,Capcom,0.0,0.0,0.04,0.0,0.04,phoenix wright revived turnabout,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13466,Mana Khemia: Alchemists of Al-Revis (JP sales),PS2,2007.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.04,0.0,0.04,mana khemia alchemists of alrevis jp sales,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13467,Runaway: A Twist of Fate,PC,2009.0,Adventure,Focus Home Interactive,0.0,0.04,0.0,0.01,0.04,runaway a twist of fate,0.05,0.0,0.7999999999999999,0.0,0.19999999999999998,Europe,0.7999999999999999,Regionally Concentrated
13468,Cheer We Go!,DS,2010.0,Misc,Natsume,0.04,0.0,0.0,0.0,0.04,cheer we go,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13469,The Tale of Despereaux,WII,2008.0,Platform,Brash Entertainment,0.04,0.0,0.0,0.0,0.04,the tale of despereaux,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13470,The Hustle: Detroit Streets,PS2,2006.0,Sports,Activision,0.02,0.02,0.0,0.01,0.04,the hustle detroit streets,0.05,0.39999999999999997,0.39999999999999997,0.0,0.19999999999999998,North America,0.39999999999999997,Normal
13471,Virtua Fighter CG Portrait Series Vol.6: Lau Chan,SAT,1995.0,Misc,Sega,0.0,0.0,0.04,0.0,0.04,virtua fighter cg portrait series vol6 lau chan,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13472,Tomoyo After: It's a Wonderful Life CS Edition,PSP,2009.0,Adventure,Prototype,0.0,0.0,0.04,0.0,0.04,tomoyo after its a wonderful life cs edition,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13473,Guilty Gear XX Accent Core,PS2,2007.0,Fighting,Unknown,0.0,0.0,0.04,0.0,0.04,guilty gear xx accent core,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13474,Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS,DS,2005.0,Misc,Success,0.0,0.0,0.04,0.0,0.04,nihon pro mahjong kishikai kanshuu pro ni naru mahjong ds,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13475,Atelier Escha & Logy: Alchemists of the Dusk Sky,PSV,2015.0,Role-Playing,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,atelier escha logy alchemists of the dusk sky,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13476,Millipede / Super Breakout / Lunar Lander,GBA,2005.0,Misc,Zoo Digital Publishing,0.03,0.01,0.0,0.0,0.04,millipede super breakout lunar lander,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13477,World Trigger: Borderless Mission,PSV,2015.0,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,world trigger borderless mission,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13478,Disney's Donald Duck: Goin' Quackers,GC,2002.0,Platform,Ubisoft,0.03,0.01,0.0,0.0,0.04,disneys donald duck goin quackers,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13479,RollerCoaster Tycoon,PC,,Strategy,Microprose,0.02,0.02,0.0,0.01,0.04,rollercoaster tycoon,0.05,0.39999999999999997,0.39999999999999997,0.0,0.19999999999999998,North America,0.39999999999999997,Normal
13480,Assault Rigs,PS,1996.0,Action,Electronic Arts Victor,0.02,0.02,0.0,0.0,0.04,assault rigs,0.04,0.5,0.5,0.0,0.0,North America,0.5,Normal
13481,Backyard Baseball '09,WII,2008.0,Sports,Atari,0.04,0.0,0.0,0.0,0.04,backyard baseball 09,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13482,World Championship Spelling,DS,2010.0,Misc,505 Games,0.04,0.0,0.0,0.0,0.04,world championship spelling,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13483,Yes! PreCure 5,DS,2007.0,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,yes precure 5,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13484,Bionicle Heroes,WII,2007.0,Shooter,Eidos Interactive,0.04,0.0,0.0,0.0,0.04,bionicle heroes,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13485,Tom Clancy's HAWX,PC,2009.0,Action,Ubisoft,0.0,0.03,0.0,0.01,0.04,tom clancys hawx,0.04,0.0,0.75,0.0,0.25,Europe,0.75,Regionally Concentrated
13486,Exist Archive: The Other Side of the Sky,PSV,2015.0,Role-Playing,Aksys Games,0.0,0.0,0.04,0.0,0.04,exist archive the other side of the sky,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13487,Honda ATV Fever,WII,2010.0,Racing,Storm City Games,0.04,0.0,0.0,0.0,0.04,honda atv fever,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13488,Operation Flashpoint: Elite,XB,2005.0,Shooter,Codemasters,0.03,0.01,0.0,0.0,0.04,operation flashpoint elite,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13489,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PS4,2016.0,Misc,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,nobunagas ambition sphere of influence sengoku risshiden,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13490,"Roswell Conspiracies: Aliens, Myths & Legends",PS,2001.0,Action,Red Storm Entertainment,0.02,0.02,0.0,0.0,0.04,roswell conspiracies aliens myths legends,0.04,0.5,0.5,0.0,0.0,North America,0.5,Normal
13491,Front Mission,DS,2007.0,Strategy,Square Enix,0.01,0.0,0.03,0.0,0.04,front mission,0.04,0.25,0.0,0.75,0.0,Japan,0.75,Regionally Concentrated
13492,Dead Island Definitive Collection,XONE,2016.0,Action,Deep Silver,0.02,0.02,0.0,0.0,0.04,dead island definitive collection,0.04,0.5,0.5,0.0,0.0,North America,0.5,Normal
13493,Sekai no Gohan Shaberu! DS Oryouri Navi,DS,2008.0,Misc,Nintendo,0.0,0.0,0.04,0.0,0.04,sekai no gohan shaberu ds oryouri navi,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13494,Rugby Challenge 3,PS3,2016.0,Sports,Alternative Software,0.0,0.04,0.0,0.01,0.04,rugby challenge 3,0.05,0.0,0.7999999999999999,0.0,0.19999999999999998,Europe,0.7999999999999999,Regionally Concentrated
13495,Boktai 2: Solar Boy Django,GBA,2004.0,Role-Playing,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04,boktai 2 solar boy django,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13496,Praetorians,PC,2003.0,Strategy,Eidos Interactive,0.0,0.04,0.0,0.0,0.04,praetorians,0.04,0.0,1.0,0.0,0.0,Europe,1.0,Regionally Concentrated
13497,Candace Kane's Candy Factory,DS,2008.0,Action,Destineer,0.04,0.0,0.0,0.0,0.04,candace kanes candy factory,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13498,Nobunaga's Ambition (3DS),3DS,2013.0,Simulation,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,nobunagas ambition 3ds,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13499,Angelique Duet,PS,1998.0,Strategy,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,angelique duet,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13500,Shin Fortune Quest: Sokutaku no Kishi,PS,1996.0,Misc,Media Works,0.0,0.0,0.04,0.0,0.04,shin fortune quest sokutaku no kishi,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13501,Resident Evil 6,PC,2012.0,Shooter,Capcom,0.0,0.04,0.0,0.01,0.04,resident evil 6,0.05,0.0,0.7999999999999999,0.0,0.19999999999999998,Europe,0.7999999999999999,Regionally Concentrated
13502,Crushed Baseball,GBA,2004.0,Sports,Summitsoft,0.03,0.01,0.0,0.0,0.04,crushed baseball,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13503,Dark Arena,GBA,2002.0,Shooter,THQ,0.03,0.01,0.0,0.0,0.04,dark arena,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13504,Just Sing! Vol. 2,DS,2011.0,Misc,PQube,0.0,0.04,0.0,0.01,0.04,just sing vol 2,0.05,0.0,0.7999999999999999,0.0,0.19999999999999998,Europe,0.7999999999999999,Regionally Concentrated
13505,Heatseeker,PSP,2007.0,Action,Codemasters,0.04,0.0,0.0,0.0,0.04,heatseeker,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13506,IL-2 Sturmovik: 1946,PC,2006.0,Simulation,Ubisoft,0.0,0.04,0.0,0.01,0.04,il2 sturmovik 1946,0.05,0.0,0.7999999999999999,0.0,0.19999999999999998,Europe,0.7999999999999999,Regionally Concentrated
13507,Jerry Rice and Nitus' Dog Football,WII,2011.0,Sports,Tommo,0.04,0.0,0.0,0.0,0.04,jerry rice and nitus dog football,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13508,TOCA Race Driver 2,XB,2004.0,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04,toca race driver 2,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13509,I.Q. Remix+: Intelligent Qube,PS2,2000.0,Puzzle,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,iq remix intelligent qube,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13510,Sébastien Loeb Rally Evo,PS4,2016.0,Racing,Milestone S.r.l,0.0,0.04,0.0,0.01,0.04,sbastien loeb rally evo,0.05,0.0,0.7999999999999999,0.0,0.19999999999999998,Europe,0.7999999999999999,Regionally Concentrated
13511,Growlanser,PSP,2009.0,Role-Playing,Atlus,0.0,0.0,0.04,0.0,0.04,growlanser,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13512,Trollz: Hair Affair!,GBA,2005.0,Misc,Ubisoft,0.03,0.01,0.0,0.0,0.04,trollz hair affair,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13513,Daito Giken Koushiki Pachi-Slot Simulator: Shake II,PS2,2007.0,Misc,Paon,0.0,0.0,0.04,0.0,0.04,daito giken koushiki pachislot simulator shake ii,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13514,Grand Slam,PS,1997.0,Misc,Virgin Interactive,0.02,0.02,0.0,0.0,0.04,grand slam,0.04,0.5,0.5,0.0,0.0,North America,0.5,Normal
13515,Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,DS,2009.0,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,chou gekijoban keroro gunsou gekishin dragon warriors de arimasu,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13516,The King of Fighters 2000,PS2,2002.0,Fighting,Playmore,0.0,0.0,0.04,0.0,0.04,the king of fighters 2000,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13517,Coraline,DS,2009.0,Action,D3Publisher,0.04,0.0,0.0,0.0,0.04,coraline,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13518,FIFA Street 2,DS,2006.0,Sports,Electronic Arts,0.04,0.0,0.0,0.0,0.04,fifa street 2,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13519,M&M's Beach Party,WII,2009.0,Misc,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.04,mms beach party,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13520,Dead Head Fred,PSP,2007.0,Action,D3Publisher,0.04,0.0,0.0,0.0,0.04,dead head fred,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13521,D.C.F.S.: Da Capo Four Seasons,PS2,2005.0,Adventure,Kadokawa Shoten,0.0,0.0,0.04,0.0,0.04,dcfs da capo four seasons,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13522,Hyperdimension Neptunia mk2,PSV,2014.0,Action,Compile Heart,0.0,0.0,0.04,0.0,0.04,hyperdimension neptunia mk2,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13523,Disney's Meet the Robinsons,GC,2007.0,Action,Disney Interactive Studios,0.03,0.01,0.0,0.0,0.04,disneys meet the robinsons,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13524,Hanayori Danshi: Koi Seyo Onago,DS,2008.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04,hanayori danshi koi seyo onago,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13525,Minna ga Shuyaku no NHK Kouhaku Quiz Kassen,WII,2009.0,Misc,Nintendo,0.0,0.0,0.04,0.0,0.04,minna ga shuyaku no nhk kouhaku quiz kassen,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13526,Puyo Puyo Tetris,PS3,2014.0,Puzzle,Sega,0.0,0.0,0.04,0.0,0.04,puyo puyo tetris,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13527,Sonic the Hedgehog 2 (8-bit),GG,1992.0,Platform,Sega,0.0,0.0,0.04,0.0,0.04,sonic the hedgehog 2 8bit,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13528,FlatOut 2,XB,2006.0,Racing,Empire Interactive,0.03,0.01,0.0,0.0,0.04,flatout 2,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13529,Rogue Trooper,PS2,2006.0,Shooter,Eidos Interactive,0.02,0.02,0.0,0.01,0.04,rogue trooper,0.05,0.39999999999999997,0.39999999999999997,0.0,0.19999999999999998,North America,0.39999999999999997,Normal
13530,Spy Fiction,PS2,2003.0,Action,Sega,0.02,0.02,0.0,0.01,0.04,spy fiction,0.05,0.39999999999999997,0.39999999999999997,0.0,0.19999999999999998,North America,0.39999999999999997,Normal
13531,R.B.I. Baseball 2016,XONE,2016.0,Sports,MLB.com,0.04,0.0,0.0,0.0,0.04,rbi baseball 2016,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13532,Justice League: Chronicles,GBA,2003.0,Platform,Midway Games,0.03,0.01,0.0,0.0,0.04,justice league chronicles,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13533,Resident Evil Director's Cut,PS3,2006.0,Action,Capcom,0.0,0.0,0.04,0.0,0.04,resident evil directors cut,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13534,Doko Demo Issho: Let's Gakkou!,PSP,2006.0,Misc,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,doko demo issho lets gakkou,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13535,Monster Trux Arenas: Special Edition,WII,2007.0,Racing,Popcorn Arcade,0.04,0.0,0.0,0.0,0.04,monster trux arenas special edition,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13536,Conflict: Desert Storm II - Back to Bagdhad,GC,2004.0,Shooter,SCi,0.03,0.01,0.0,0.0,0.04,conflict desert storm ii back to bagdhad,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13537,Top Gun,DS,2006.0,Simulation,505 Games,0.04,0.0,0.0,0.0,0.04,top gun,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13538,Gem Smashers,3DS,2011.0,Platform,Crave Entertainment,0.04,0.0,0.0,0.0,0.04,gem smashers,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13539,Split/Second,PC,2010.0,Racing,Disney Interactive Studios,0.0,0.04,0.0,0.01,0.04,splitsecond,0.05,0.0,0.7999999999999999,0.0,0.19999999999999998,Europe,0.7999999999999999,Regionally Concentrated
13540,B's-LOG Party♪,PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.04,0.0,0.04,bslog party,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
13541,King Arthur,GC,2004.0,Action,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04,king arthur,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13542,Chicken Shoot,GBA,2005.0,Action,Zoo Digital Publishing,0.03,0.01,0.0,0.0,0.04,chicken shoot,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13543,Dai Senryaku VII: Modern Military Tactics,XB,2003.0,Strategy,Kool Kizz,0.03,0.01,0.0,0.0,0.04,dai senryaku vii modern military tactics,0.04,0.75,0.25,0.0,0.0,North America,0.75,Regionally Concentrated
13544,Gormiti: The Lords of Nature!,WII,2010.0,Adventure,Konami Digital Entertainment,0.04,0.0,0.0,0.0,0.04,gormiti the lords of nature,0.04,1.0,0.0,0.0,0.0,North America,1.0,Regionally Concentrated
13545,White Album 2: Shiawase no Mukougawa,PS3,2012.0,Adventure,Aqua Plus,0.0,0.0,0.04,0.0,0.04,white album 2 shiawase no mukougawa,0.04,0.0,0.0,1.0,0.0,Japan,1.0,Regionally Concentrated
